Geography,Geographic Area Name,Total
0500000US55123,"Vernon County, Wisconsin",30380
0500000US55125,"Vilas County, Wisconsin",21658
0500000US55127,"Walworth County, Wisconsin",100543
0500000US55129,"Washburn County, Wisconsin",15483
0500000US55131,"Washington County, Wisconsin",134638
0500000US55133,"Waukesha County, Wisconsin",397529
0500000US55135,"Waupaca County, Wisconsin",49492
0500000US55137,"Waushara County, Wisconsin",22902
0500000US55139,"Winnebago County, Wisconsin",162899
0500000US55141,"Wood County, Wisconsin",72022
0500000US56001,"Albany County, Wyoming",35966
0500000US56003,"Big Horn County, Wyoming",11540
0500000US56005,"Campbell County, Wyoming",46143
0500000US56007,"Carbon County, Wyoming",14329
0500000US56009,"Converse County, Wyoming",13772
0500000US56011,"Crook County, Wyoming",7395
0500000US56013,"Fremont County, Wyoming",38755
0500000US56015,"Goshen County, Wyoming",12464
0500000US56017,"Hot Springs County, Wyoming",4421
0500000US56019,"Johnson County, Wyoming",8405
0500000US56021,"Laramie County, Wyoming",96980
0500000US56023,"Lincoln County, Wyoming",19484
0500000US56025,"Natrona County, Wyoming",78131
0500000US56027,"Niobrara County, Wyoming",2109
0500000US56029,"Park County, Wyoming",28685
0500000US56031,"Platte County, Wyoming",8398
0500000US56033,"Sheridan County, Wyoming",29549
0500000US56035,"Sublette County, Wyoming",9846
0500000US56037,"Sweetwater County, Wyoming",42792
0500000US56039,"Teton County, Wyoming",23272
0500000US56041,"Uinta County, Wyoming",20187
0500000US56043,"Washakie County, Wyoming",7744
0500000US56045,"Weston County, Wyoming",6491
0500000US72001,"Adjuntas Municipio, Puerto Rico",17563
0500000US72003,"Aguada Municipio, Puerto Rico",37207
0500000US72005,"Aguadilla Municipio, Puerto Rico",50696
0500000US72007,"Aguas Buenas Municipio, Puerto Rico",25153
0500000US72009,"Aibonito Municipio, Puerto Rico",22525
0500000US72011,"Añasco Municipio, Puerto Rico",26419
0500000US72013,"Arecibo Municipio, Puerto Rico",83100
0500000US72015,"Arroyo Municipio, Puerto Rico",17490
0500000US72017,"Barceloneta Municipio, Puerto Rico",23898
0500000US72019,"Barranquitas Municipio, Puerto Rico",27802
0500000US72021,"Bayamón Municipio, Puerto Rico",168889
0500000US72023,"Cabo Rojo Municipio, Puerto Rico",47752
0500000US72025,"Caguas Municipio, Puerto Rico",126080
0500000US72027,"Camuy Municipio, Puerto Rico",30949
0500000US72029,"Canóvanas Municipio, Puerto Rico",44932
0500000US72031,"Carolina Municipio, Puerto Rico",149600
0500000US72033,"Cataño Municipio, Puerto Rico",23673
0500000US72035,"Cayey Municipio, Puerto Rico",43095
0500000US72037,"Ceiba Municipio, Puerto Rico",11181
0500000US72039,"Ciales Municipio, Puerto Rico",16035
0500000US72041,"Cidra Municipio, Puerto Rico",38855
0500000US72043,"Coamo Municipio, Puerto Rico",38498
0500000US72045,"Comerío Municipio, Puerto Rico",18901
0500000US72047,"Corozal Municipio, Puerto Rico",32795
0500000US72049,"Culebra Municipio, Puerto Rico",1344
0500000US72051,"Dorado Municipio, Puerto Rico",36435
0500000US72053,"Fajardo Municipio, Puerto Rico",30144
0500000US72054,"Florida Municipio, Puerto Rico",11495
0500000US72055,"Guánica Municipio, Puerto Rico",15754
0500000US72057,"Guayama Municipio, Puerto Rico",37701
0500000US72059,"Guayanilla Municipio, Puerto Rico",17998
0500000US72061,"Guaynabo Municipio, Puerto Rico",84925
0500000US72063,"Gurabo Municipio, Puerto Rico",46728
0500000US72065,"Hatillo Municipio, Puerto Rico",39452
0500000US72067,"Hormigueros Municipio, Puerto Rico",15691
0500000US72069,"Humacao Municipio, Puerto Rico",51321
0500000US72071,"Isabela Municipio, Puerto Rico",40733
0500000US72073,"Jayuya Municipio, Puerto Rico",14200
0500000US72075,"Juana Díaz Municipio, Puerto Rico",44966
0500000US72077,"Juncos Municipio, Puerto Rico",38404
0500000US72079,"Lajas Municipio, Puerto Rico",22345
0500000US72081,"Lares Municipio, Puerto Rico",24706
0500000US72083,"Las Marías Municipio, Puerto Rico",8039
0500000US72085,"Las Piedras Municipio, Puerto Rico",37173
0500000US72087,"Loíza Municipio, Puerto Rico",25134
0500000US72089,"Luquillo Municipio, Puerto Rico",17874
0500000US72091,"Manatí Municipio, Puerto Rico",37926
0500000US72093,"Maricao Municipio, Puerto Rico",5900
0500000US72095,"Maunabo Municipio, Puerto Rico",10562
0500000US72097,"Mayagüez Municipio, Puerto Rico",72430
0500000US72099,"Moca Municipio, Puerto Rico",35428
0500000US72101,"Morovis Municipio, Puerto Rico",30590
0500000US72103,"Naguabo Municipio, Puerto Rico",25838
0500000US72105,"Naranjito Municipio, Puerto Rico",27649
0500000US72107,"Orocovis Municipio, Puerto Rico",20494
0500000US72109,"Patillas Municipio, Puerto Rico",16591
0500000US72111,"Peñuelas Municipio, Puerto Rico",19760
0500000US72113,"Ponce Municipio, Puerto Rico",132589
0500000US72115,"Quebradillas Municipio, Puerto Rico",23214
0500000US72117,"Rincón Municipio, Puerto Rico",13810
0500000US72119,"Río Grande Municipio, Puerto Rico",48305
0500000US72121,"Sabana Grande Municipio, Puerto Rico",22015
0500000US72123,"Salinas Municipio, Puerto Rico",27521
0500000US72125,"San Germán Municipio, Puerto Rico",30180
0500000US72127,"San Juan Municipio, Puerto Rico",321856
0500000US72129,"San Lorenzo Municipio, Puerto Rico",36508
0500000US72131,"San Sebastián Municipio, Puerto Rico",36144
0500000US72133,"Santa Isabel Municipio, Puerto Rico",21474
0500000US72135,"Toa Alta Municipio, Puerto Rico",72264
0500000US72137,"Toa Baja Municipio, Puerto Rico",75692
0500000US72139,"Trujillo Alto Municipio, Puerto Rico",64694
0500000US72141,"Utuado Municipio, Puerto Rico",27978
0500000US72143,"Vega Alta Municipio, Puerto Rico",36175
0500000US72145,"Vega Baja Municipio, Puerto Rico",50871
0500000US72147,"Vieques Municipio, Puerto Rico",8438
0500000US72149,"Villalba Municipio, Puerto Rico",21757
0500000US72151,"Yabucoa Municipio, Puerto Rico",32821
0500000US72153,"Yauco Municipio, Puerto Rico",34333
