"disasterNumber","state","declarationType","fyDeclared","declarationTitle","incidentBeginDate","placeCode","designatedArea","durationInMonths","declarationInMonths","waitingTime"
4650,"WA","DR",2022,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN ",2021-12-26,99039,"Klickitat (County)",0.66,NA,3.06
4650,"WA","DR",2022,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN ",2021-12-26,99041,"Lewis (County)",0.66,NA,3.06
4650,"WA","DR",2022,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN ",2021-12-26,99045,"Mason (County)",0.66,NA,3.06
4650,"WA","DR",2022,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN ",2021-12-26,99047,"Okanogan (County)",0.66,NA,3.06
4650,"WA","DR",2022,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN ",2021-12-26,99049,"Pacific (County)",0.66,NA,3.06
4650,"WA","DR",2022,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN ",2021-12-26,99057,"Skagit (County)",0.66,NA,3.06
4650,"WA","DR",2022,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN ",2021-12-26,99059,"Skamania (County)",0.66,NA,3.06
4650,"WA","DR",2022,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN ",2021-12-26,99067,"Thurston (County)",0.66,NA,3.06
4650,"WA","DR",2022,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN ",2021-12-26,99069,"Wahkiakum (County)",0.66,NA,3.06
4649,"PR","DR",2022,"SEVERE STORM, FLOODING, AND LANDSLIDES",2022-02-04,99033,"Catano (Municipio)",0.07,NA,1.74
4649,"PR","DR",2022,"SEVERE STORM, FLOODING, AND LANDSLIDES",2022-02-04,99051,"Dorado (Municipio)",0.07,NA,1.74
4649,"PR","DR",2022,"SEVERE STORM, FLOODING, AND LANDSLIDES",2022-02-04,99137,"Toa Baja (Municipio)",0.07,NA,1.74
4649,"PR","DR",2022,"SEVERE STORM, FLOODING, AND LANDSLIDES",2022-02-04,99143,"Vega Alta (Municipio)",0.07,NA,1.74
4649,"PR","DR",2022,"SEVERE STORM, FLOODING, AND LANDSLIDES",2022-02-04,99145,"Vega Baja (Municipio)",0.07,NA,1.74
4635,"WA","DR",2022,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-11-05,31565,"Hoh Indian Reservation",0.89,NA,2
4635,"WA","DR",2022,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-11-05,69310,"Swinomish Indian Reservation",0.89,NA,2
4635,"WA","DR",2022,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-11-05,99029,"Island (County)",0.89,NA,2
4635,"WA","DR",2022,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-11-05,99031,"Jefferson (County)",0.89,NA,2
4635,"WA","DR",2022,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-11-05,99041,"Lewis (County)",0.89,NA,2
4635,"WA","DR",2022,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-11-05,99055,"San Juan (County)",0.89,NA,2
4635,"WA","DR",2022,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-11-05,40665,"Lummi Indian Reservation",0.89,NA,2
4635,"WA","DR",2022,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-11-05,49285,"Nooksack Indian Reservation",0.89,NA,2
4635,"WA","DR",2022,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-11-05,57010,"Quileute Indian Reservation",0.89,NA,2
4635,"WA","DR",2022,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-11-05,99009,"Clallam (County)",0.89,NA,2
4635,"WA","DR",2022,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-11-05,99057,"Skagit (County)",0.89,NA,2
4635,"WA","DR",2022,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-11-05,99073,"Whatcom (County)",0.89,NA,2
4628,"VA","DR",2022,"FLOODING, LANDSLIDES, AND MUDSLIDES",2021-08-30,99027,"Buchanan (County)",0.03,NA,1.87
4624,"NH","DR",2022,"SEVERE STORM AND FLOODING",2021-07-29,99005,"Cheshire (County)",0.13,NA,2.2
4624,"NH","DR",2022,"SEVERE STORM AND FLOODING",2021-07-29,99019,"Sullivan (County)",0.13,NA,2.2
4621,"VT","DR",2021,"SEVERE STORM AND FLOODING",2021-07-29,99003,"Bennington (County)",0.03,NA,2.04
4621,"VT","DR",2021,"SEVERE STORM AND FLOODING",2021-07-29,99025,"Windham (County)",0.03,NA,2.04
4620,"AZ","DR",2021,"SEVERE STORMS AND FLOODING",2021-07-22,99001,"Apache (County)",0.07,NA,1.74
4620,"AZ","DR",2021,"SEVERE STORMS AND FLOODING",2021-07-22,99005,"Coconino (County)",0.07,NA,1.74
4620,"AZ","DR",2021,"SEVERE STORMS AND FLOODING",2021-07-22,99017,"Navajo (County)",0.07,NA,1.74
4609,"TN","DR",2021,"SEVERE STORM AND FLOODING",2021-08-21,99043,"Dickson (County)",0,NA,0.07
4609,"TN","DR",2021,"SEVERE STORM AND FLOODING",2021-08-21,99081,"Hickman (County)",0,NA,0.07
4609,"TN","DR",2021,"SEVERE STORM AND FLOODING",2021-08-21,99083,"Houston (County)",0,NA,0.07
4609,"TN","DR",2021,"SEVERE STORM AND FLOODING",2021-08-21,99085,"Humphreys (County)",0,NA,0.07
4606,"LA","DR",2021,"SEVERE STORMS, TORNADOES, AND FLOODING",2021-05-17,99007,"Assumption (Parish)",0.13,NA,0.53
4606,"LA","DR",2021,"SEVERE STORMS, TORNADOES, AND FLOODING",2021-05-17,99057,"Lafourche (Parish)",0.13,NA,0.53
4606,"LA","DR",2021,"SEVERE STORMS, TORNADOES, AND FLOODING",2021-05-17,99055,"Lafayette (Parish)",0.13,NA,0.53
4606,"LA","DR",2021,"SEVERE STORMS, TORNADOES, AND FLOODING",2021-05-17,99005,"Ascension (Parish)",0.13,NA,0.53
4606,"LA","DR",2021,"SEVERE STORMS, TORNADOES, AND FLOODING",2021-05-17,99019,"Calcasieu (Parish)",0.13,NA,0.53
4606,"LA","DR",2021,"SEVERE STORMS, TORNADOES, AND FLOODING",2021-05-17,99033,"East Baton Rouge (Parish)",0.13,NA,0.53
4606,"LA","DR",2021,"SEVERE STORMS, TORNADOES, AND FLOODING",2021-05-17,99047,"Iberville (Parish)",0.13,NA,0.53
4605,"WV","DR",2021,"SEVERE STORMS AND FLOODING",2021-02-27,99005,"Boone (County)",0.16,NA,2.69
4605,"WV","DR",2021,"SEVERE STORMS AND FLOODING",2021-02-27,99043,"Lincoln (County)",0.16,NA,2.69
4605,"WV","DR",2021,"SEVERE STORMS AND FLOODING",2021-02-27,99045,"Logan (County)",0.16,NA,2.69
4605,"WV","DR",2021,"SEVERE STORMS AND FLOODING",2021-02-27,99011,"Cabell (County)",0.16,NA,2.69
4605,"WV","DR",2021,"SEVERE STORMS AND FLOODING",2021-02-27,99039,"Kanawha (County)",0.16,NA,2.69
4605,"WV","DR",2021,"SEVERE STORMS AND FLOODING",2021-02-27,99059,"Mingo (County)",0.16,NA,2.69
4605,"WV","DR",2021,"SEVERE STORMS AND FLOODING",2021-02-27,99099,"Wayne (County)",0.16,NA,2.69
4604,"HI","DR",2021,"SEVERE STORMS, FLOODING, AND LANDSLIDES",2021-03-08,99009,"Maui (County)",0.33,NA,2.17
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99007,"Ballard (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99013,"Bell (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99035,"Calloway (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99043,"Carter (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99045,"Casey (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99057,"Cumberland (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99061,"Edmonson (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99063,"Elliott (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99083,"Graves (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99095,"Harlan (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99121,"Knox (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99155,"Marion (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99161,"Mason (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99165,"Menifee (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99183,"Ohio (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99195,"Pike (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99225,"Union (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99235,"Whitley (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99237,"Wolfe (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99005,"Anderson (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99067,"Fayette (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99113,"Jessamine (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99125,"Laurel (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99227,"Warren (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99239,"Woodford (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99019,"Boyd (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99025,"Breathitt (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99049,"Clark (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99051,"Clay (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99065,"Estill (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99071,"Floyd (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99073,"Franklin (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99089,"Greenup (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99109,"Jackson (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99115,"Johnson (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99119,"Knott (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99127,"Lawrence (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99129,"Lee (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99131,"Leslie (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99133,"Letcher (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99137,"Lincoln (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99151,"Madison (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99153,"Magoffin (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99159,"Martin (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99175,"Morgan (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99189,"Owsley (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99193,"Perry (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99197,"Powell (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99199,"Pulaski (County)",0.49,NA,1.81
4595,"KY","DR",2021,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-02-27,99203,"Rockcastle (County)",0.49,NA,1.81
4571,"PR","DR",2021,"SEVERE STORM AND FLOODING",2020-09-13,99013,"Arecibo (Municipio)",0,NA,1.74
4553,"ND","DR",2020,"FLOODING",2020-04-01,99003,"Barnes (County)",0.79,NA,3.25
4553,"ND","DR",2020,"FLOODING",2020-04-01,99017,"Cass (County)",0.79,NA,3.25
4553,"ND","DR",2020,"FLOODING",2020-04-01,99021,"Dickey (County)",0.79,NA,3.25
4553,"ND","DR",2020,"FLOODING",2020-04-01,99031,"Foster (County)",0.79,NA,3.25
4553,"ND","DR",2020,"FLOODING",2020-04-01,99035,"Grand Forks (County)",0.79,NA,3.25
4553,"ND","DR",2020,"FLOODING",2020-04-01,99043,"Kidder (County)",0.79,NA,3.25
4553,"ND","DR",2020,"FLOODING",2020-04-01,99045,"LaMoure (County)",0.79,NA,3.25
4553,"ND","DR",2020,"FLOODING",2020-04-01,99047,"Logan (County)",0.79,NA,3.25
4553,"ND","DR",2020,"FLOODING",2020-04-01,99051,"McIntosh (County)",0.79,NA,3.25
4553,"ND","DR",2020,"FLOODING",2020-04-01,99063,"Nelson (County)",0.79,NA,3.25
4553,"ND","DR",2020,"FLOODING",2020-04-01,99067,"Pembina (County)",0.79,NA,3.25
4553,"ND","DR",2020,"FLOODING",2020-04-01,99073,"Ransom (County)",0.79,NA,3.25
4553,"ND","DR",2020,"FLOODING",2020-04-01,99077,"Richland (County)",0.79,NA,3.25
4553,"ND","DR",2020,"FLOODING",2020-04-01,99081,"Sargent (County)",0.79,NA,3.25
4553,"ND","DR",2020,"FLOODING",2020-04-01,99083,"Sheridan (County)",0.79,NA,3.25
4553,"ND","DR",2020,"FLOODING",2020-04-01,99091,"Steele (County)",0.79,NA,3.25
4553,"ND","DR",2020,"FLOODING",2020-04-01,99093,"Stutsman (County)",0.79,NA,3.25
4553,"ND","DR",2020,"FLOODING",2020-04-01,99097,"Traill (County)",0.79,NA,3.25
4553,"ND","DR",2020,"FLOODING",2020-04-01,99099,"Walsh (County)",0.79,NA,3.25
4553,"ND","DR",2020,"FLOODING",2020-04-01,99103,"Wells (County)",0.79,NA,3.25
4539,"WA","DR",2020,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2020-01-20,99013,"Columbia (County)",0.69,NA,3.09
4539,"WA","DR",2020,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2020-01-20,99023,"Garfield (County)",0.69,NA,3.09
4539,"WA","DR",2020,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2020-01-20,99027,"Grays Harbor (County)",0.69,NA,3.09
4539,"WA","DR",2020,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2020-01-20,99029,"Island (County)",0.69,NA,3.09
4539,"WA","DR",2020,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2020-01-20,99033,"King (County)",0.69,NA,3.09
4539,"WA","DR",2020,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2020-01-20,99041,"Lewis (County)",0.69,NA,3.09
4539,"WA","DR",2020,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2020-01-20,99045,"Mason (County)",0.69,NA,3.09
4539,"WA","DR",2020,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2020-01-20,99049,"Pacific (County)",0.69,NA,3.09
4539,"WA","DR",2020,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2020-01-20,99055,"San Juan (County)",0.69,NA,3.09
4539,"WA","DR",2020,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2020-01-20,99057,"Skagit (County)",0.69,NA,3.09
4539,"WA","DR",2020,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2020-01-20,99061,"Snohomish (County)",0.69,NA,3.09
4539,"WA","DR",2020,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2020-01-20,99067,"Thurston (County)",0.69,NA,3.09
4539,"WA","DR",2020,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2020-01-20,99069,"Wahkiakum (County)",0.69,NA,3.09
4539,"WA","DR",2020,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2020-01-20,99071,"Walla Walla (County)",0.69,NA,3.09
4539,"WA","DR",2020,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2020-01-20,99073,"Whatcom (County)",0.69,NA,3.09
4288,"WI","DR",2017,"SEVERE STORMS, FLOODING, AND MUDSLIDES",2016-09-21,99001,"Adams (County)",0.03,83.85,0.95
4288,"WI","DR",2017,"SEVERE STORMS, FLOODING, AND MUDSLIDES",2016-09-21,99017,"Chippewa (County)",0.03,83.85,0.95
4288,"WI","DR",2017,"SEVERE STORMS, FLOODING, AND MUDSLIDES",2016-09-21,99019,"Clark (County)",0.03,83.85,0.95
4288,"WI","DR",2017,"SEVERE STORMS, FLOODING, AND MUDSLIDES",2016-09-21,99023,"Crawford (County)",0.03,83.85,0.95
4288,"WI","DR",2017,"SEVERE STORMS, FLOODING, AND MUDSLIDES",2016-09-21,99053,"Jackson (County)",0.03,83.85,0.95
4288,"WI","DR",2017,"SEVERE STORMS, FLOODING, AND MUDSLIDES",2016-09-21,99057,"Juneau (County)",0.03,83.85,0.95
4288,"WI","DR",2017,"SEVERE STORMS, FLOODING, AND MUDSLIDES",2016-09-21,99063,"La Crosse (County)",0.03,83.85,0.95
4288,"WI","DR",2017,"SEVERE STORMS, FLOODING, AND MUDSLIDES",2016-09-21,99081,"Monroe (County)",0.03,83.85,0.95
4288,"WI","DR",2017,"SEVERE STORMS, FLOODING, AND MUDSLIDES",2016-09-21,99103,"Richland (County)",0.03,83.85,0.95
4288,"WI","DR",2017,"SEVERE STORMS, FLOODING, AND MUDSLIDES",2016-09-21,99123,"Vernon (County)",0.03,83.85,0.95
4730,"AK","DR",2023,"FLOODING",2023-05-12,6362,"Bering Strait Regional Educational Attendance Area",0.72,NA,3.38
4730,"AK","DR",2023,"FLOODING",2023-05-12,45540,"Lower Kuskokwim Regional Educational Attendance Area",0.72,NA,3.38
4730,"AK","DR",2023,"FLOODING",2023-05-12,42240,"Kuspuk Regional Educational Attendance Area",0.72,NA,3.38
4730,"AK","DR",2023,"FLOODING",2023-05-12,45690,"Lower Yukon Regional Educational Attendance Area",0.72,NA,3.38
4730,"AK","DR",2023,"FLOODING",2023-05-12,17365,"Copper River Regional Educational Attendance Area",0.72,NA,3.38
4730,"AK","DR",2023,"FLOODING",2023-05-12,86640,"Yukon Flats Regional Educational Attendance Area",0.72,NA,3.38
4740,"NH","DR",2023,"SEVERE STORMS AND FLOODING",2023-07-09,99009,"Grafton (County)",0.26,NA,2.2
4740,"NH","DR",2023,"SEVERE STORMS AND FLOODING",2023-07-09,99015,"Rockingham (County)(in (P)MSA 4160,4760,6450)",0.26,NA,2.2
1907,"ND","DR",2010,"FLOODING",2010-02-26,74640,"Spirit Lake Reservation",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99003,"Barnes (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99005,"Benson (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99009,"Bottineau (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99017,"Cass (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99021,"Dickey (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99027,"Eddy (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99029,"Emmons (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99031,"Foster (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99035,"Grand Forks (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99043,"Kidder (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99045,"LaMoure (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99047,"Logan (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99049,"McHenry (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99051,"McIntosh (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99057,"Mercer (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99059,"Morton (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99063,"Nelson (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99067,"Pembina (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99071,"Ramsey (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99073,"Ransom (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99075,"Renville (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99077,"Richland (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99081,"Sargent (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99091,"Steele (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99093,"Stutsman (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99097,"Traill (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99099,"Walsh (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99101,"Ward (County)",4.57,NA,2.07
1907,"ND","DR",2010,"FLOODING",2010-02-26,99103,"Wells (County)",4.57,NA,2.07
4739,"WY","DR",2023,"FLOODING",2023-06-15,99025,"Natrona (County)",0,NA,2.89
1915,"SD","DR",2010,"FLOODING ",2010-03-10,99015,"Brule (County)",3.35,NA,2.1
1915,"SD","DR",2010,"FLOODING ",2010-03-10,99017,"Buffalo (County)",3.35,NA,2.1
1915,"SD","DR",2010,"FLOODING ",2010-03-10,99023,"Charles Mix (County)",3.35,NA,2.1
1915,"SD","DR",2010,"FLOODING ",2010-03-10,99025,"Clark (County)",3.35,NA,2.1
1915,"SD","DR",2010,"FLOODING ",2010-03-10,99027,"Clay (County)",3.35,NA,2.1
1915,"SD","DR",2010,"FLOODING ",2010-03-10,99029,"Codington (County)",3.35,NA,2.1
1915,"SD","DR",2010,"FLOODING ",2010-03-10,99037,"Day (County)",3.35,NA,2.1
1915,"SD","DR",2010,"FLOODING ",2010-03-10,99039,"Deuel (County)",3.35,NA,2.1
1915,"SD","DR",2010,"FLOODING ",2010-03-10,99043,"Douglas (County)",3.35,NA,2.1
1915,"SD","DR",2010,"FLOODING ",2010-03-10,99045,"Edmunds (County)",3.35,NA,2.1
1915,"SD","DR",2010,"FLOODING ",2010-03-10,99049,"Faulk (County)",3.35,NA,2.1
1915,"SD","DR",2010,"FLOODING ",2010-03-10,99051,"Grant (County)",3.35,NA,2.1
1915,"SD","DR",2010,"FLOODING ",2010-03-10,99053,"Gregory (County)",3.35,NA,2.1
1915,"SD","DR",2010,"FLOODING ",2010-03-10,99057,"Hamlin (County)",3.35,NA,2.1
1915,"SD","DR",2010,"FLOODING ",2010-03-10,99059,"Hand (County)",3.35,NA,2.1
