Geography,Geographic Area Name,Total
0500000US47097,"Lauderdale County, Tennessee",22837
0500000US47099,"Lawrence County, Tennessee",43316
0500000US47101,"Lewis County, Tennessee",12238
0500000US47103,"Lincoln County, Tennessee",34436
0500000US47105,"Loudon County, Tennessee",53907
0500000US47107,"McMinn County, Tennessee",51482
0500000US47109,"McNairy County, Tennessee",25502
0500000US47111,"Macon County, Tennessee",24563
0500000US47113,"Madison County, Tennessee",94554
0500000US47115,"Marion County, Tennessee",28308
0500000US47117,"Marshall County, Tennessee",33317
0500000US47119,"Maury County, Tennessee",97757
0500000US47121,"Meigs County, Tennessee",12412
0500000US47123,"Monroe County, Tennessee",44617
0500000US47125,"Montgomery County, Tennessee",211555
0500000US47127,"Moore County, Tennessee",6387
0500000US47129,"Morgan County, Tennessee",18442
0500000US47131,"Obion County, Tennessee",30194
0500000US47133,"Overton County, Tennessee",22042
0500000US47135,"Perry County, Tennessee",8147
0500000US47137,"Pickett County, Tennessee",4955
0500000US47139,"Polk County, Tennessee",17146
0500000US47141,"Putnam County, Tennessee",75476
0500000US47143,"Rhea County, Tennessee",31802
0500000US47145,"Roane County, Tennessee",52669
0500000US47147,"Robertson County, Tennessee",71395
0500000US47149,"Rutherford County, Tennessee",330068
0500000US47151,"Scott County, Tennessee",21279
0500000US47153,"Sequatchie County, Tennessee",15479
0500000US47155,"Sevier County, Tennessee",96379
0500000US47157,"Shelby County, Tennessee",912114
0500000US47159,"Smith County, Tennessee",19624
0500000US47161,"Stewart County, Tennessee",13275
0500000US47163,"Sullivan County, Tennessee",155374
0500000US47165,"Sumner County, Tennessee",190939
0500000US47167,"Tipton County, Tennessee",59951
0500000US47169,"Trousdale County, Tennessee",9300
0500000US47171,"Unicoi County, Tennessee",17473
0500000US47173,"Union County, Tennessee",19309
0500000US47175,"Van Buren County, Tennessee",5963
0500000US47177,"Warren County, Tennessee",40246
0500000US47179,"Washington County, Tennessee",127292
0500000US47181,"Wayne County, Tennessee",14326
0500000US47183,"Weakley County, Tennessee",30615
0500000US47185,"White County, Tennessee",26722
0500000US47187,"Williamson County, Tennessee",241355
0500000US47189,"Wilson County, Tennessee",142560
0500000US48001,"Anderson County, Texas",45320
0500000US48003,"Andrews County, Texas",18110
0500000US48005,"Angelina County, Texas",84085
0500000US48007,"Aransas County, Texas",23779
0500000US48009,"Archer County, Texas",8557
0500000US48011,"Armstrong County, Texas",1926
0500000US48013,"Atascosa County, Texas",47821
0500000US48015,"Austin County, Texas",29849
0500000US48017,"Bailey County, Texas",6778
0500000US48019,"Bandera County, Texas",20453
0500000US48021,"Bastrop County, Texas",92660
0500000US48023,"Baylor County, Texas",3388
0500000US48025,"Bee County, Texas",23484
0500000US48027,"Bell County, Texas",352000
0500000US48029,"Bexar County, Texas",1955990
0500000US48031,"Blanco County, Texas",11129
0500000US48033,"Borden County, Texas",550
0500000US48035,"Bosque County, Texas",17958
0500000US48037,"Bowie County, Texas",87323
0500000US48039,"Brazoria County, Texas",356337
0500000US48041,"Brazos County, Texas",215076
0500000US48043,"Brewster County, Texas",9279
0500000US48045,"Briscoe County, Texas",1256
0500000US48047,"Brooks County, Texas",6493
0500000US48049,"Brown County, Texas",36412
0500000US48051,"Burleson County, Texas",17457
0500000US48053,"Burnet County, Texas",47488
0500000US48055,"Caldwell County, Texas",43082
0500000US48057,"Calhoun County, Texas",20101
0500000US48059,"Callahan County, Texas",13647
0500000US48061,"Cameron County, Texas",417979
0500000US48063,"Camp County, Texas",12425
0500000US48065,"Carson County, Texas",5827
0500000US48067,"Cass County, Texas",28340
0500000US48069,"Castro County, Texas",7386
0500000US48071,"Chambers County, Texas",44886
0500000US48073,"Cherokee County, Texas",47422
0500000US48075,"Childress County, Texas",5217
0500000US48077,"Clay County, Texas",10159
0500000US48079,"Cochran County, Texas",2525
0500000US48081,"Coke County, Texas",3166
0500000US48083,"Coleman County, Texas",7753
0500000US48085,"Collin County, Texas",1033776
0500000US48087,"Collingsworth County, Texas",2887
0500000US48089,"Colorado County, Texas",20040
0500000US48091,"Comal County, Texas",155189
0500000US48093,"Comanche County, Texas",13352
0500000US48095,"Concho County, Texas",2334
0500000US48097,"Cooke County, Texas",40527
0500000US48099,"Coryell County, Texas",65949
0500000US48101,"Cottle County, Texas",1560
0500000US48103,"Crane County, Texas",4562
0500000US48105,"Crockett County, Texas",2893
0500000US48107,"Crosby County, Texas",5185
0500000US48109,"Culberson County, Texas",2203
0500000US48111,"Dallam County, Texas",7024
0500000US48113,"Dallas County, Texas",2576174
0500000US48115,"Dawson County, Texas",10510
0500000US48117,"Deaf Smith County, Texas",18375
0500000US48119,"Delta County, Texas",5198
0500000US48121,"Denton County, Texas",873490
0500000US48123,"DeWitt County, Texas",17995
0500000US48125,"Dickens County, Texas",1482
0500000US48127,"Dimmit County, Texas",8733
0500000US48129,"Donley County, Texas",2985
0500000US48131,"Duval County, Texas",9433
0500000US48133,"Eastland County, Texas",16897
0500000US48135,"Ector County, Texas",159627
0500000US48137,"Edwards County, Texas",1351
0500000US48139,"Ellis County, Texas",186056
0500000US48141,"El Paso County, Texas",846265
0500000US48143,"Erath County, Texas",40318
0500000US48145,"Falls County, Texas",15284
0500000US48147,"Fannin County, Texas",32506
0500000US48149,"Fayette County, Texas",24078
0500000US48151,"Fisher County, Texas",3678
0500000US48153,"Floyd County, Texas",5433
0500000US48155,"Foard County, Texas",1045
0500000US48157,"Fort Bend County, Texas",800125
0500000US48159,"Franklin County, Texas",10304
0500000US48161,"Freestone County, Texas",18081
0500000US48163,"Frio County, Texas",14545
0500000US48165,"Gaines County, Texas",21079
0500000US48167,"Galveston County, Texas",340984
0500000US48169,"Garza County, Texas",4286
0500000US48171,"Gillespie County, Texas",26441
0500000US48173,"Glasscock County, Texas",1221
0500000US48175,"Goliad County, Texas",7001
0500000US48177,"Gonzales County, Texas",19454
0500000US48179,"Gray County, Texas",19707
0500000US48181,"Grayson County, Texas",131670
0500000US48183,"Gregg County, Texas",120077
0500000US48185,"Grimes County, Texas",25108
0500000US48187,"Guadalupe County, Texas",167669
0500000US48189,"Hale County, Texas",30829
0500000US48191,"Hall County, Texas",2832
0500000US48193,"Hamilton County, Texas",8036
0500000US48195,"Hansford County, Texas",5272
0500000US48197,"Hardeman County, Texas",3464
0500000US48199,"Hardin County, Texas",55488
0500000US48201,"Harris County, Texas",4650386
0500000US48203,"Harrison County, Texas",66734
0500000US48205,"Hartley County, Texas",4060
0500000US48207,"Haskell County, Texas",5119
0500000US48209,"Hays County, Texas",227637
0500000US48211,"Hemphill County, Texas",3416
0500000US48213,"Henderson County, Texas",80247
0500000US48215,"Hidalgo County, Texas",856004
0500000US48217,"Hill County, Texas",34697
0500000US48219,"Hockley County, Texas",20924
0500000US48221,"Hood County, Texas",59821
0500000US48223,"Hopkins County, Texas",36083
0500000US48225,"Houston County, Texas",19089
0500000US48227,"Howard County, Texas",30584
0500000US48229,"Hudspeth County, Texas",2365
0500000US48231,"Hunt County, Texas",96203
0500000US48233,"Hutchinson County, Texas",20678
0500000US48235,"Irion County, Texas",1555
0500000US48237,"Jack County, Texas",7427
0500000US48239,"Jackson County, Texas",14670
0500000US48241,"Jasper County, Texas",32387
0500000US48243,"Jeff Davis County, Texas",1970
0500000US48245,"Jefferson County, Texas",240752
0500000US48247,"Jim Hogg County, Texas",4758
0500000US48249,"Jim Wells County, Texas",38793
0500000US48251,"Johnson County, Texas",173947
0500000US48253,"Jones County, Texas",13177
0500000US48255,"Karnes County, Texas",11509
0500000US48257,"Kaufman County, Texas",138519
0500000US48259,"Kendall County, Texas",43326
0500000US48261,"Kenedy County, Texas",169
0500000US48263,"Kent County, Texas",583
0500000US48265,"Kerr County, Texas",50866
0500000US48267,"Kimble County, Texas",4248
0500000US48269,"King County, Texas",229
0500000US48271,"Kinney County, Texas",2980
0500000US48273,"Kleberg County, Texas",29204
0500000US48275,"Knox County, Texas",3278
0500000US48277,"Lamar County, Texas",49329
0500000US48279,"Lamb County, Texas",12944
0500000US48281,"Lampasas County, Texas",21266
0500000US48283,"La Salle County, Texas",6042
0500000US48285,"Lavaca County, Texas",19878
0500000US48287,"Lee County, Texas",17027
0500000US48289,"Leon County, Texas",15806
0500000US48291,"Liberty County, Texas",82959
0500000US48293,"Limestone County, Texas",21502
0500000US48295,"Lipscomb County, Texas",3061
0500000US48297,"Live Oak County, Texas",9971
0500000US48299,"Llano County, Texas",21054
0500000US48301,"Loving County, Texas",83
0500000US48303,"Lubbock County, Texas",296491
0500000US48305,"Lynn County, Texas",5511
0500000US48307,"McCulloch County, Texas",7485
0500000US48309,"McLennan County, Texas",248091
0500000US48311,"McMullen County, Texas",729
0500000US48313,"Madison County, Texas",11247
0500000US48315,"Marion County, Texas",9659
0500000US48317,"Martin County, Texas",5170
0500000US48319,"Mason County, Texas",3940
0500000US48321,"Matagorda County, Texas",35939
0500000US48323,"Maverick County, Texas",57562
0500000US48325,"Medina County, Texas",48169
0500000US48327,"Menard County, Texas",1947
0500000US48329,"Midland County, Texas",165142
0500000US48331,"Milam County, Texas",24439
0500000US48333,"Mills County, Texas",4354
0500000US48335,"Mitchell County, Texas",7164
0500000US48337,"Montague County, Texas",19533
0500000US48339,"Montgomery County, Texas",604657
0500000US48341,"Moore County, Texas",21336
0500000US48343,"Morris County, Texas",11746
0500000US48345,"Motley County, Texas",1269
0500000US48347,"Nacogdoches County, Texas",59534
0500000US48349,"Navarro County, Texas",50868
0500000US48351,"Newton County, Texas",12363
0500000US48353,"Nolan County, Texas",14496
0500000US48355,"Nueces County, Texas",345659
0500000US48357,"Ochiltree County, Texas",9980
0500000US48359,"Oldham County, Texas",1801
0500000US48361,"Orange County, Texas",84087
0500000US48363,"Palo Pinto County, Texas",27963
0500000US48365,"Panola County, Texas",22138
0500000US48367,"Parker County, Texas",142751
0500000US48369,"Parmer County, Texas",9781
0500000US48371,"Pecos County, Texas",12913
0500000US48373,"Polk County, Texas",45923
0500000US48375,"Potter County, Texas",112210
0500000US48377,"Presidio County, Texas",6323
0500000US48379,"Rains County, Texas",11922
0500000US48381,"Randall County, Texas",136446
0500000US48383,"Reagan County, Texas",3338
0500000US48385,"Real County, Texas",2663
0500000US48387,"Red River County, Texas",11513
0500000US48389,"Reeves County, Texas",13499
0500000US48391,"Refugio County, Texas",6677
0500000US48393,"Roberts County, Texas",710
0500000US48395,"Robertson County, Texas",16651
0500000US48397,"Rockwall County, Texas",104487
0500000US48399,"Runnels County, Texas",9596
0500000US48401,"Rusk County, Texas",48008
0500000US48403,"Sabine County, Texas",9862
0500000US48405,"San Augustine County, Texas",7742
0500000US48407,"San Jacinto County, Texas",27210
0500000US48409,"San Patricio County, Texas",67647
0500000US48411,"San Saba County, Texas",5120
0500000US48413,"Schleicher County, Texas",2547
0500000US48415,"Scurry County, Texas",14991
0500000US48417,"Shackelford County, Texas",3113
0500000US48419,"Shelby County, Texas",24064
0500000US48421,"Sherman County, Texas",2321
0500000US48423,"Smith County, Texas",225826
0500000US48425,"Somervell County, Texas",8961
0500000US48427,"Starr County, Texas",65038
0500000US48429,"Stephens County, Texas",8733
0500000US48431,"Sterling County, Texas",1361
0500000US48433,"Stonewall County, Texas",1322
0500000US48435,"Sutton County, Texas",3398
0500000US48437,"Swisher County, Texas",6423
0500000US48439,"Tarrant County, Texas",2065361
0500000US48441,"Taylor County, Texas",135713
0500000US48443,"Terrell County, Texas",979
0500000US48445,"Terry County, Texas",11158
0500000US48447,"Throckmorton County, Texas",1426
0500000US48449,"Titus County, Texas",31032
0500000US48451,"Tom Green County, Texas",112961
0500000US48453,"Travis County, Texas",1242158
0500000US48455,"Trinity County, Texas",13510
0500000US48457,"Tyler County, Texas",17786
0500000US48459,"Upshur County, Texas",40271
0500000US48461,"Upton County, Texas",3280
0500000US48463,"Uvalde County, Texas",24360
0500000US48465,"Val Verde County, Texas",45817
0500000US48467,"Van Zandt County, Texas",57882
0500000US48469,"Victoria County, Texas",89542
0500000US48471,"Walker County, Texas",60482
0500000US48473,"Waller County, Texas",51673
0500000US48475,"Ward County, Texas",11279
0500000US48477,"Washington County, Texas",33584
0500000US48479,"Webb County, Texas",264129
0500000US48481,"Wharton County, Texas",40968
0500000US48483,"Wheeler County, Texas",5031
0500000US48485,"Wichita County, Texas",116405
0500000US48487,"Wilbarger County, Texas",12365
0500000US48489,"Willacy County, Texas",19135
0500000US48491,"Williamson County, Texas",587222
0500000US48493,"Wilson County, Texas",48772
0500000US48495,"Winkler County, Texas",7537
0500000US48497,"Wise County, Texas",66688
0500000US48499,"Wood County, Texas",42964
0500000US48501,"Yoakum County, Texas",7707
0500000US48503,"Young County, Texas",17609
0500000US48505,"Zapata County, Texas",13852
0500000US48507,"Zavala County, Texas",9811
0500000US49001,"Beaver County, Utah",6792
0500000US49003,"Box Elder County, Utah",56522
0500000US49005,"Cache County, Utah",128586
0500000US49007,"Carbon County, Utah",19895
0500000US49009,"Daggett County, Utah",515
0500000US49011,"Davis County, Utah",356055
0500000US49013,"Duchesne County, Utah",19309
0500000US49015,"Emery County, Utah",9739
0500000US49017,"Garfield County, Utah",4870
0500000US49019,"Grand County, Utah",9563
0500000US49021,"Iron County, Utah",55261
0500000US49023,"Juab County, Utah",11518
0500000US49025,"Kane County, Utah",7397
0500000US49027,"Millard County, Utah",12707
0500000US49029,"Morgan County, Utah",12154
0500000US49031,"Piute County, Utah",1782
0500000US49033,"Rich County, Utah",2502
0500000US49035,"Salt Lake County, Utah",1158163
0500000US49037,"San Juan County, Utah",14287
0500000US49039,"Sanpete County, Utah",25749
0500000US49041,"Sevier County, Utah",21138
0500000US49043,"Summit County, Utah",41998
0500000US49045,"Tooele County, Utah",70543
0500000US49047,"Uintah County, Utah",35068
0500000US49049,"Utah County, Utah",633351
0500000US49051,"Wasatch County, Utah",33904
0500000US49053,"Washington County, Utah",174427
0500000US49055,"Wayne County, Utah",2469
0500000US49057,"Weber County, Utah",256428
0500000US50001,"Addison County, Vermont",34171
0500000US50003,"Bennington County, Vermont",35898
0500000US50005,"Caledonia County, Vermont",29483
0500000US50007,"Chittenden County, Vermont",157919
0500000US50009,"Essex County, Vermont",5962
0500000US50011,"Franklin County, Vermont",49299
0500000US50013,"Grand Isle County, Vermont",7219
0500000US50015,"Lamoille County, Vermont",25253
0500000US50017,"Orange County, Vermont",28676
0500000US50019,"Orleans County, Vermont",26415
0500000US50021,"Rutland County, Vermont",58696
0500000US50023,"Washington County, Vermont",57230
0500000US50025,"Windham County, Vermont",44112
0500000US50027,"Windsor County, Vermont",56768
0500000US51001,"Accomack County, Virginia",33078
0500000US51003,"Albemarle County, Virginia",103408
0500000US51005,"Alleghany County, Virginia",15032
0500000US51007,"Amelia County, Virginia",13135
0500000US51009,"Amherst County, Virginia",30598
0500000US51011,"Appomattox County, Virginia",15966
0500000US51013,"Arlington County, Virginia",232517
0500000US51015,"Augusta County, Virginia",72925
0500000US51017,"Bath County, Virginia",4177
0500000US51019,"Bedford County, Virginia",78490
0500000US51021,"Bland County, Virginia",5292
0500000US51023,"Botetourt County, Virginia",33189
0500000US51025,"Brunswick County, Virginia",13537
0500000US51027,"Buchanan County, Virginia",19747
0500000US51029,"Buckingham County, Virginia",14833
0500000US51031,"Campbell County, Virginia",54948
0500000US51033,"Caroline County, Virginia",28796
0500000US51035,"Carroll County, Virginia",28956
0500000US51036,"Charles City County, Virginia",6800
0500000US51037,"Charlotte County, Virginia",11365
0500000US51041,"Chesterfield County, Virginia",355142
0500000US51043,"Clarke County, Virginia",14529
0500000US51045,"Craig County, Virginia",4782
0500000US51047,"Culpeper County, Virginia",50364
0500000US51049,"Cumberland County, Virginia",9669
0500000US51051,"Dickenson County, Virginia",13799
0500000US51053,"Dinwiddie County, Virginia",27213
0500000US51057,"Essex County, Virginia",10537
0500000US51059,"Fairfax County, Virginia",1137354
0500000US51061,"Fauquier County, Virginia",72057
0500000US51063,"Floyd County, Virginia",15453
0500000US51065,"Fluvanna County, Virginia",25552
0500000US51067,"Franklin County, Virginia",53134
0500000US51069,"Frederick County, Virginia",88577
0500000US51071,"Giles County, Virginia",16582
0500000US51073,"Gloucester County, Virginia",37965
0500000US51075,"Goochland County, Virginia",23226
0500000US51077,"Grayson County, Virginia",14520
0500000US51079,"Greene County, Virginia",20250
0500000US51081,"Greensville County, Virginia",8393
0500000US51083,"Halifax County, Virginia",33484
0500000US51085,"Hanover County, Virginia",107391
0500000US51087,"Henrico County, Virginia",329265
0500000US51089,"Henry County, Virginia",50243
0500000US51091,"Highland County, Virginia",2210
0500000US51093,"Isle of Wight County, Virginia",38101
0500000US51095,"James City County, Virginia",76891
0500000US51097,"King and Queen County, Virginia",6680
0500000US51099,"King George County, Virginia",26265
0500000US51101,"King William County, Virginia",17384
0500000US51103,"Lancaster County, Virginia",10751
0500000US51105,"Lee County, Virginia",20937
0500000US51107,"Loudoun County, Virginia",411218
0500000US51109,"Louisa County, Virginia",37026
0500000US51111,"Lunenburg County, Virginia",11057
0500000US51113,"Madison County, Virginia",13559
0500000US51115,"Mathews County, Virginia",8465
0500000US51117,"Mecklenburg County, Virginia",29414
0500000US51119,"Middlesex County, Virginia",10304
0500000US51121,"Montgomery County, Virginia",89669
0500000US51125,"Nelson County, Virginia",14750
0500000US51127,"New Kent County, Virginia",21863
0500000US51131,"Northampton County, Virginia",11966
0500000US51133,"Northumberland County, Virginia",11920
0500000US51135,"Nottoway County, Virginia",13942
0500000US51137,"Orange County, Virginia",35303
0500000US51139,"Page County, Virginia",23544
0500000US51141,"Patrick County, Virginia",17255
0500000US51143,"Pittsylvania County, Virginia",59486
0500000US51145,"Powhatan County, Virginia",27786
0500000US51147,"Prince Edward County, Virginia",16349
0500000US51149,"Prince George County, Virginia",37428
0500000US51153,"Prince William County, Virginia",471165
0500000US51155,"Pulaski County, Virginia",32633
0500000US51157,"Rappahannock County, Virginia",7354
0500000US51159,"Richmond County, Virginia",7250
0500000US51161,"Roanoke County, Virginia",93939
0500000US51163,"Rockbridge County, Virginia",22369
0500000US51165,"Rockingham County, Virginia",81134
0500000US51167,"Russell County, Virginia",25638
0500000US51169,"Scott County, Virginia",20730
0500000US51171,"Shenandoah County, Virginia",43587
0500000US51173,"Smyth County, Virginia",29304
0500000US51175,"Southampton County, Virginia",16566
0500000US51177,"Spotsylvania County, Virginia",137651
0500000US51179,"Stafford County, Virginia",149991
0500000US51181,"Surry County, Virginia",6555
0500000US51183,"Sussex County, Virginia",9420
0500000US51185,"Tazewell County, Virginia",39069
0500000US51187,"Warren County, Virginia",39637
0500000US51191,"Washington County, Virginia",52284
0500000US51193,"Westmoreland County, Virginia",18121
0500000US51195,"Wise County, Virginia",33422
0500000US51197,"Wythe County, Virginia",28057
0500000US51199,"York County, Virginia",67755
0500000US51510,"Alexandria city, Virginia",156643
0500000US51520,"Bristol city, Virginia",16742
0500000US51530,"Buena Vista city, Virginia",6117
0500000US51540,"Charlottesville city, Virginia",44003
0500000US51550,"Chesapeake city, Virginia",242326
0500000US51570,"Colonial Heights city, Virginia",17880
0500000US51580,"Covington city, Virginia",5608
0500000US51590,"Danville city, Virginia",41119
0500000US51595,"Emporia city, Virginia",5591
0500000US51600,"Fairfax city, Virginia",23159
0500000US51610,"Falls Church city, Virginia",14475
0500000US51620,"Franklin city, Virginia",8111
0500000US51630,"Fredericksburg city, Virginia",25580
0500000US51640,"Galax city, Virginia",6434
0500000US51650,"Hampton city, Virginia",132153
0500000US51660,"Harrisonburg city, Virginia",44982
0500000US51670,"Hopewell city, Virginia",22822
0500000US51678,"Lexington city, Virginia",4315
0500000US51680,"Lynchburg city, Virginia",68869
0500000US51683,"Manassas city, Virginia",42459
0500000US51685,"Manassas Park city, Virginia",16946
0500000US51690,"Martinsville city, Virginia",13060
0500000US51700,"Newport News city, Virginia",176740
0500000US51710,"Norfolk city, Virginia",212572
0500000US51720,"Norton city, Virginia",3642
0500000US51730,"Petersburg city, Virginia",32792
0500000US51735,"Poquoson city, Virginia",12332
0500000US51740,"Portsmouth city, Virginia",93571
0500000US51750,"Radford city, Virginia",13340
0500000US51760,"Richmond city, Virginia",216341
0500000US51770,"Roanoke city, Virginia",98079
0500000US51775,"Salem city, Virginia",22834
0500000US51790,"Staunton city, Virginia",24080
0500000US51800,"Suffolk city, Virginia",92611
0500000US51810,"Virginia Beach city, Virginia",447604
0500000US51820,"Waynesboro city, Virginia",21863
0500000US51830,"Williamsburg city, Virginia",10687
0500000US51840,"Winchester city, Virginia",27162
0500000US53001,"Adams County, Washington",20139
0500000US53003,"Asotin County, Washington",22048
0500000US53005,"Benton County, Washington",202487
0500000US53007,"Chelan County, Washington",77641
0500000US53009,"Clallam County, Washington",75766
0500000US53011,"Clark County, Washington",491742
0500000US53013,"Columbia County, Washington",3930
0500000US53015,"Cowlitz County, Washington",108004
0500000US53017,"Douglas County, Washington",42423
0500000US53019,"Ferry County, Washington",7124
0500000US53021,"Franklin County, Washington",92464
0500000US53023,"Garfield County, Washington",2253
0500000US53025,"Grant County, Washington",96998
0500000US53027,"Grays Harbor County, Washington",71074
0500000US53029,"Island County, Washington",83041
0500000US53031,"Jefferson County, Washington",31878
0500000US53033,"King County, Washington",2210498
0500000US53035,"Kitsap County, Washington",264476
0500000US53037,"Kittitas County, Washington",41591
0500000US53039,"Klickitat County, Washington",22405
0500000US53041,"Lewis County, Washington",79978
0500000US53043,"Lincoln County, Washington",10673
0500000US53045,"Mason County, Washington",63801
0500000US53047,"Okanogan County, Washington",41345
0500000US53049,"Pacific County, Washington",22576
0500000US53051,"Pend Oreille County, Washington",13172
0500000US53053,"Pierce County, Washington",892235
0500000US53055,"San Juan County, Washington",17419
0500000US53057,"Skagit County, Washington",126466
0500000US53059,"Skamania County, Washington",11875
0500000US53061,"Snohomish County, Washington",809010
0500000US53063,"Spokane County, Washington",516542
0500000US53065,"Stevens County, Washington",45549
0500000US53067,"Thurston County, Washington",287029
0500000US53069,"Wahkiakum County, Washington",4332
0500000US53071,"Walla Walla County, Washington",57201
0500000US53073,"Whatcom County, Washington",218983
0500000US53075,"Whitman County, Washington",41167
0500000US53077,"Yakima County, Washington",251422
0500000US54001,"Barbour County, West Virginia",14958
0500000US54003,"Berkeley County, West Virginia",118979
0500000US54005,"Boone County, West Virginia",21731
0500000US54007,"Braxton County, West Virginia",12352
0500000US54009,"Brooke County, West Virginia",21645
0500000US54011,"Cabell County, West Virginia",90650
0500000US54013,"Calhoun County, West Virginia",6357
0500000US54015,"Clay County, West Virginia",8046
0500000US54017,"Doddridge County, West Virginia",7099
0500000US54019,"Fayette County, West Virginia",39591
0500000US54021,"Gilmer County, West Virginia",6020
0500000US54023,"Grant County, West Virginia",10958
0500000US54025,"Greenbrier County, West Virginia",32663
0500000US54027,"Hampshire County, West Virginia",22503
0500000US54029,"Hancock County, West Virginia",28759
0500000US54031,"Hardy County, West Virginia",14158
0500000US54033,"Harrison County, West Virginia",64884
0500000US54035,"Jackson County, West Virginia",27760
0500000US54037,"Jefferson County, West Virginia",56039
0500000US54039,"Kanawha County, West Virginia",179117
0500000US54041,"Lewis County, West Virginia",16618
0500000US54043,"Lincoln County, West Virginia",20446
0500000US54045,"Logan County, West Virginia",32183
0500000US54047,"McDowell County, West Virginia",17945
0500000US54049,"Marion County, West Virginia",55045
0500000US54051,"Marshall County, West Virginia",30183
0500000US54053,"Mason County, West Virginia",24901
0500000US54055,"Mercer County, West Virginia",58437
0500000US54057,"Mineral County, West Virginia",26167
0500000US54059,"Mingo County, West Virginia",23719
0500000US54061,"Monongalia County, West Virginia",100002
0500000US54063,"Monroe County, West Virginia",12431
0500000US54065,"Morgan County, West Virginia",16997
0500000US54067,"Nicholas County, West Virginia",24630
0500000US54069,"Ohio County, West Virginia",40193
0500000US54071,"Pendleton County, West Virginia",6169
0500000US54073,"Pleasants County, West Virginia",7075
0500000US54075,"Pocahontas County, West Virginia",7722
0500000US54077,"Preston County, West Virginia",31385
0500000US54079,"Putnam County, West Virginia",56913
0500000US54081,"Raleigh County, West Virginia",72076
0500000US54083,"Randolph County, West Virginia",25911
0500000US54085,"Ritchie County, West Virginia",8454
0500000US54087,"Roane County, West Virginia",14031
0500000US54089,"Summers County, West Virginia",11366
0500000US54091,"Taylor County, West Virginia",16374
0500000US54093,"Tucker County, West Virginia",6604
0500000US54095,"Tyler County, West Virginia",8243
0500000US54097,"Upshur County, West Virginia",22759
0500000US54099,"Wayne County, West Virginia",39151
0500000US54101,"Webster County, West Virginia",8344
0500000US54103,"Wetzel County, West Virginia",14309
0500000US54105,"Wirt County, West Virginia",5251
0500000US54107,"Wood County, West Virginia",83411
0500000US54109,"Wyoming County, West Virginia",21335
0500000US55001,"Adams County, Wisconsin",19299
0500000US55003,"Ashland County, Wisconsin",15394
0500000US55005,"Barron County, Wisconsin",45758
0500000US55007,"Bayfield County, Wisconsin",15878
0500000US55009,"Brown County, Wisconsin",259825
0500000US55011,"Buffalo County, Wisconsin",13204
0500000US55013,"Burnett County, Wisconsin",16157
0500000US55015,"Calumet County, Wisconsin",51908
0500000US55017,"Chippewa County, Wisconsin",63046
0500000US55019,"Clark County, Wisconsin",33985
0500000US55021,"Columbia County, Wisconsin",56778
0500000US55023,"Crawford County, Wisconsin",15407
0500000US55025,"Dane County, Wisconsin",541910
0500000US55027,"Dodge County, Wisconsin",85138
0500000US55029,"Door County, Wisconsin",29379
0500000US55031,"Douglas County, Wisconsin",42882
0500000US55033,"Dunn County, Wisconsin",41562
0500000US55035,"Eau Claire County, Wisconsin",101231
0500000US55037,"Florence County, Wisconsin",4489
0500000US55039,"Fond du Lac County, Wisconsin",100453
0500000US55041,"Forest County, Wisconsin",8937
0500000US55043,"Grant County, Wisconsin",48749
0500000US55045,"Green County, Wisconsin",36481
0500000US55047,"Green Lake County, Wisconsin",18698
0500000US55049,"Iowa County, Wisconsin",23489
0500000US55051,"Iron County, Wisconsin",5948
0500000US55053,"Jackson County, Wisconsin",19751
0500000US55055,"Jefferson County, Wisconsin",81844
0500000US55057,"Juneau County, Wisconsin",25156
0500000US55059,"Kenosha County, Wisconsin",164484
0500000US55061,"Kewaunee County, Wisconsin",20355
0500000US55063,"La Crosse County, Wisconsin",115515
0500000US55065,"Lafayette County, Wisconsin",16522
0500000US55067,"Langlade County, Wisconsin",19218
0500000US55069,"Lincoln County, Wisconsin",27769
0500000US55071,"Manitowoc County, Wisconsin",80165
0500000US55073,"Marathon County, Wisconsin",135660
0500000US55075,"Marinette County, Wisconsin",40839
0500000US55077,"Marquette County, Wisconsin",15366
0500000US55078,"Menominee County, Wisconsin",4290
0500000US55079,"Milwaukee County, Wisconsin",917843
0500000US55081,"Monroe County, Wisconsin",45131
0500000US55083,"Oconto County, Wisconsin",38166
0500000US55085,"Oneida County, Wisconsin",36791
0500000US55087,"Outagamie County, Wisconsin",186198
0500000US55089,"Ozaukee County, Wisconsin",88874
0500000US55091,"Pepin County, Wisconsin",7248
0500000US55093,"Pierce County, Wisconsin",39536
0500000US55095,"Polk County, Wisconsin",44198
0500000US55097,"Portage County, Wisconsin",67194
0500000US55099,"Price County, Wisconsin",13795
0500000US55101,"Racine County, Wisconsin",191665
0500000US55103,"Richland County, Wisconsin",17003
0500000US55105,"Rock County, Wisconsin",160292
0500000US55107,"Rusk County, Wisconsin",13930
0500000US55109,"St. Croix County, Wisconsin",91535
0500000US55111,"Sauk County, Wisconsin",64346
0500000US55113,"Sawyer County, Wisconsin",17431
0500000US55115,"Shawano County, Wisconsin",40076
0500000US55117,"Sheboygan County, Wisconsin",114510
0500000US55119,"Taylor County, Wisconsin",19671
0500000US55121,"Trempealeau County, Wisconsin",29999
0500000US55123,"Vernon County, Wisconsin",30333
0500000US55125,"Vilas County, Wisconsin",22513
0500000US55127,"Walworth County, Wisconsin",103298
